Business ID,Accreditation No.,Business Name,CDE,TDC,PDC,TOTAL,Organization Address,Organization Types,Validity,Status,Region
DS-21-0011093,R00-21-002200,DAVAO NATIONAL AGRICULTURAL SCHOOL,40,80,80,200,"PUROK 8, San Jose (Pob.), MONTEVISTA, DAVAO DE ORO, 8107",Driving School - Main Office,07/03/2023,Expired,Region XI
DS-21-0011094,R00-21-002177,TESDA - WANGAN NATIONAL AGRICULTURAL SCHOOL,0,48,56,104,"WANGAN, Calinan (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/03/2023,Expired,Region XI
DS-21-0011095,R00-21-002201,RTC - KOREA PHILIPPINES VOCATIONAL TRAINING CENTER - DAVAO,0,48,56,104,"BUHISAN, Tibungco, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/03/2023,Expired,Region XI
DS-21-0011096,R00-21-002202,DAVAO ORIENTAL POLYTECHNIC INSTITUTE,0,48,56,104,"ROXAS STREET, Poblacion, LUPON, DAVAO ORIENTAL, 8207",Driving School - Main Office,07/03/2023,Expired,Region XI
DS-21-0011097,R00-21-002178,PROVINCIAL TRAINING CENTE DAVAO DE ORO,40,80,80,200,"PUROK 1-A, Cabidianan, NABUNTURAN (Capital), DAVAO DE ORO, 8800",Driving School - Main Office,07/03/2023,Expired,Region XI
DS-21-0011099,R00-21-002204,PROVINCIAL TRAINING CENTER - DAVAO,0,48,56,104,"POINSETTIA ST., Tugbok (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/03/2023,Expired,Region XI
DS-21-0012488,R00-21-002384,PROVINCIAL TRAINING CENTER - DAVAO DEL NORTE,40,80,80,200,"ENERGY PARK, Apokon, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,08/04/2023,Expired,Region XI
DS-21-0032617,-,MS FERRANDO DRIVING INSTITUTE,0,48,56,104,"DOOR 5 VINZON ST. COR. RUSTICO CABAGUIO,AGDAO, Agdao, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,,Pending,Region XI
DS-21-0034224,-,"DCTR COLLEGE AND DRIVING SCHOOL, INC.",0,48,56,104,"MABINI EXT.,AQUINO RD.,, San Miguel (Odaca), CITY OF DIGOS (Capital), DAVAO DEL SUR, 8002",Driving School - Main Office,,Pending,Region XI
DS-22-0035470,DS-2020-00003-11,ST. THERESE INSTITUTE OF  TECHNOLOGY AND DRIVING SCHOOL,0,96,56,152,"100 AMPARO, NATIONAL HIGHWAY PUROK BAYANIHAN VISAYAN VILLAGE TAGUM CITY, Visayan Village, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,09/04/2026,Active,Region XI
DS-22-0035485,DS-2020-00010-11,EAL DRIVING SCHOOL,40,80,80,200,"PUROK 18 POBLACION NABUNTURAN, Poblacion, NABUNTURAN (Capital), DAVAO DE ORO, 8800",Driving School - Main Office,07/11/2026,Active,Region XI
DS-22-0035488,DS-2021-00012-11,GOOD SIGN TUTORIAL DRIVING ACADEMY - BALUSONG,40,80,80,200,"DOOR 5 BLDG 1 2ND FLOOR BALUSONG, Matina, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/05/2026,Active,Region XI
DS-22-0035490,DS-2020-00013-11,DRIVERS LANE DRIVING ACADEMY,40,48,56,200,"CASIANA ROAD OFF TULIP DRIVE MATINA CROSSING, Matina Crossing, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/25/2026,Active,Region XI
DS-22-0035491,IDS-2020-00083-11,MAVILA DRIVING ACADEMY,0,48,56,104,"-, Ilangay, LUPON, DAVAO ORIENTAL, 8207",Driving School - Main Office,10/22/2022,Expired,Region XI
DS-22-0035492,DS-2020-00006-11,GOOD SIGN TUTORIAL DRIVING ACADEMY - BUHANGIN,40,48,56,200,"G/F #52 JM BLDG. KM 5, Buhangin (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/07/2026,Active,Region XI
DS-22-0035501,DS-2021-00004-11,MS FERRANDO DRIVING INSTITUTE,40,160,80,240,"DOOR 5 VINZON ST.COR RUSTICO CABAGUIO, Gov. Paciano Bangoy, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,05/14/2026,Active,Region XI
DS-22-0035503,DS-2020-00017-11,TL MABUHAY DRIVING LESSON ACADEMY MALITA,0,80,80,160,"UPPER LTO OFFICE, Poblacion, MALITA, DAVAO OCCIDENTAL, 8012",Driving School - Main Office,07/25/2026,Active,Region XI
DS-22-0035504,DS-2021-00014-11,CANDOR TECHNOLOGICAL COLLEGES INC,40,80,80,200,"KAMAGONG ST, Sainz, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,09/07/2023,Expired,Region XI
DS-22-0035505,DS-2021-00011-11,DCENTRAL DRIVING SCHOOL,0,160,80,240,"PUROK 3, Southern Davao, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,07/10/2026,Active,Region XI
DS-22-0035508,DS-2020-00008-11,DAVAO INSTITUTE OF TECHNICAL EDUCATION INC,0,160,80,240,"488 MC ARTHUR HIGHWAY, Matina Crossing, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,06/03/2026,Active,Region XI
DS-22-0035510,DS-2020-00020-11,MANEUVER DRIVING ACADEMY BANGKAL,80,120,120,320,"104 MAC ARTHUR HIGHWAY BANGKAL, Talomo (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,09/24/2026,Active,Region XI
DS-22-0035511,DS-2021-00015-11,BENCABS DRIVING ACADEMY (FORMERLY PANABO DRIVING ACADEMY),0,160,80,240,"PANIMALAY STOP OVER MART, PRK. AVOCADO, Cagangohan, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,08/30/2026,Active,Region XI
DS-22-0035513,DS-2020-00012-11,DRIVERS LANE ACADEMY,600,600,600,600,"FELCRIS SUPERMARKET INC MC ARTHUR HIGHWAY BAYABAS, Toril (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/25/2026,Active,Region XI
DS-22-0035516,DS-2021-00016-11,DRIVERSLANE DRIVING ACADEMY - CALINAN,40,80,80,200,"DOOR 19 VILLAFUERTE STREET CALINAN, Calinan (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,03/24/2027,Active,Region XI
DS-22-0035518,DS-2021-00009-11,TL MABUHAY DRIVING LESSON ACADEMY SASA,40,80,80,200,"UNIT 816 B17 GROUNDFLOOR LTG Y12 BLDG KM 9 SASA, Sasa, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,08/02/2026,Active,Region XI
DS-22-0035518,DS-2021-00009-11,TL MABUHAY DRIVING LESSON ACADEMY SASA,40,80,80,200,"UNIT 816 B17 GROUNDFLOOR LTG Y12 BLDG KM 9 SASA, Sasa, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,08/02/2026,Active,Region XI
DS-22-0035523,DS-2021-00018-11,SAVERS TECHNOLOGICAL COLLEGE OF DAVAO INC,40,48,56,200,"ROXAS COR TIRAD PASS STREET, Zone 2 (Pob.), CITY OF DIGOS (Capital), DAVAO DEL SUR, 8002",Driving School - Main Office,11/18/2026,Active,Region XI
DS-22-0035524,DS-2020-00002-11,MANEUVER DRIVING ACADEMY,0,120,80,200,"NO. 40 DEL PILAR BLDG. KM. 5, Buhangin (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,09/24/2026,Active,Region XI
DS-22-0035530,DS-2020-00007-11,ANSUICO FOUNDATION ADVANCE TECHNICAL SCHOOL INC.,40,80,80,200,"KM 13, Panacan, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,05/31/2026,Active,Region XI
DS-22-0035531,DS-2020-00001-11,DCTR DRIVING SCHOOL,0,96,56,152,"MABINI EXT. AQUINO ROAD, San Miguel (Odaca), CITY OF DIGOS (Capital), DAVAO DEL SUR, 8002",Driving School - Main Office,08/28/2026,Active,Region XI
DS-22-0035532,DS-2020-00009-11,SOUTHEASTERN MINDANAO INSTITUTE OF TECHNOLOGY,40,48,56,200,"PRK 18 BRGY BATO UPPER PIEDAD, Toril (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,03/15/2026,Expired,Region XI
DS-22-0035533,DS-2021-00006-11,COR JESU COLLEGE INC,40,80,80,200,"SACRED HEART AVENUE, Zone 2 (Pob.), CITY OF DIGOS (Capital), DAVAO DEL SUR, 8002",Driving School - Main Office,05/14/2026,Active,Region XI
DS-22-0035535,DS-2020-00019-11,ST. JOSEPH CUPERTINO DRIVING SCHOOL- TAGUM,40,120,80,240,"ST PIO BUILDING PRK MAGSANOC, Mankilam, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,08/19/2026,Active,Region XI
DS-22-0035536,DS-2021-00001-11,ST. JOSEPH CUPERTINO DRIVING SCHOOL- MATI,200,100,100,400,"BGR EXECUTIVE HOMES, Dahican, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,01/15/2027,Active,Region XI
DS-22-0035537,DS-2021-00003-11,COVID TECHNICAL AND DRIVING SCHOOL DAVAO,40,48,56,200,"DOOR 206 LDL BUILDING NEW SAN ISIDRO BUHANGIN, Buhangin (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,05/08/2026,Active,Region XI
DS-22-0035538,DS-2021-00008-11,PRIMERA ROSSA DRIVING SCHOOL (REVOKED ACCREDITATION CAC-DSMC RESOLUTION),40,48,56,200,"DOOR 3 MASUMURA BLDG OLIVE ROAD, Buhangin (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,05/28/2024,Expired,Region XI
DS-22-0035539,DS-2020-00015-11,TL MABUHAY DRIVING LESSON ACADEMY MATI,40,40,40,120,"PUROK 8-7 NATIONAL HIGHWAY, Don Martin Marundan, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,07/25/2026,Active,Region XI
DS-22-0035540,DS-2021-00010-11,AJ DRIVING LESSON ACADEMY INC,40,80,80,200,"AIRPORT ROAD, Dahican, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,08/01/2026,Active,Region XI
DS-22-0035551,DS-2020-00021-11,NORTHERN PARAMEDICAL AND TECHNOLOGICAL COLLEGE OF PANABO INC,40,80,80,200,"PRK 4 KALUBIHAN CABALUNA ST, New Visayas, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,12/02/2024,Expired,Region XI
DS-22-0035552,DS-2020-00023-11,ST. JOSEPH CUPERTINO DRIVING SCHOOL- PANABO,200,100,100,400,"PRK 1 SAN VICENTE RD, Salvacion, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,10/24/2026,Active,Region XI
DS-22-0035554,DS-2021-00013-11,ST VINCENT DRIVING SCHOOL- SULOP,40,80,80,200,"PUROK 6, Poblacion, SULOP, DAVAO DEL SUR, 8009",Driving School - Main Office,03/15/2026,Expired,Region XI
DS-22-0035557,DS-2020-00016-11,TL MABUHAY DRIVING LESSON ACADEMY NABUNTURAN,40,40,40,120,"PRK 8, Poblacion, NABUNTURAN (Capital), DAVAO DE ORO, 8800",Driving School - Main Office,07/25/2026,Active,Region XI
DS-22-0036192,-,TL MABUHAY DRIVING LESSON ACADEMY INC.,0,48,56,104,"UPPER LTO NATIONAL HIGHWAY POBLACION MALITA DAVAO OCCIDENTAL,UPPER LTO NATIONAL HIGHWAY POBLACION MALITA DAVAO OCCIDENTAL, Poblacion, MALITA, DAVAO OCCIDENTAL, 8012",Driving School - Main Office,,Pending,Region XI
DS-22-0036210,-,TL MABUHAY DRIVING LESSON ACADEMY INC. MATI,0,48,56,104,"HARDWARE VILLE MADANG CENTRAL CITY OF MATI,HARDWARE VILLE MADANG CENTRAL CITY OF MATI, Central (Pob.), CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,,Pending,Region XI
DS-22-0036215,-,TL MABUHAY DRIVING LESSON ACADEMY-NABUNTURAN,0,48,56,104,"3RD FLOOR BUÑAG BLDG. PUROK 8 POBLACION NABUNTURAN DAVAO DE ORO,3RD FLOOR BUÑAG BLDG. PUROK 8 POBLACION NABUNTURAN DAVAO DE ORO, Poblacion, NABUNTURAN (Capital), DAVAO DE ORO, 8800",Driving School - Main Office,,Pending,Region XI
DS-22-0036247,-,TL MABUHAY DRIVING LESSON ACCADEMY INC.,0,48,56,104,"UNIT B16 B17 GROUNDFLOOR LTG Y12 BLDG BESIDE ONB KM 9,UNIT B16 B17 GROUNDFLOOR LTG Y12 BLDG BESIDE ONB KM 9, Sasa, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,,Pending,Region XI
DS-22-0036256,-,TL MABUHAY DRIVING SCHOOL ACADEMY INC- SAMAL,0,48,56,104,"DOOR 2, JMT BUILDING, BRGY. SAN AGUSTIN, IGACOS, San Agustin, ISLAND GARDEN CITY OF SAMAL, DAVAO DEL NORTE, 8119",Driving School - Main Office,,Pending,Region XI
DS-22-0036261,-,AJ DRIVING LESSON ACADEMY INC,0,48,56,104,"NHA , Dahican, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,,Pending,Region XI
DS-22-0036378,-,TL MABUHAY DRIVING LESSON ACADEMY - TAGUM,0,48,56,104,"PUROK 8 -B CURVADA MAGDUM, TAGUM CITY,PUROK 8 - B CURVADA MAGDUM, TAGUM CITY, Magdum, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,,Pending,Region XI
DS-22-0036833,DS-2020-00024-11,IGB COLLEGE OF TECHNOLOGY AND ASSESSMENT CENTER INC.,40,80,80,200,"PUROK 1, Catagman, ISLAND GARDEN CITY OF SAMAL, DAVAO DEL NORTE, 8119",Driving School - Main Office,11/04/2026,Active,Region XI
DS-22-0042978,-,LABOR,0,48,56,104,"MONKAYU DAVAO DE-ORO,MONKAYU DAVAO DE-ORO, Upper Ulip, MONKAYO, DAVAO DE ORO, 8111",Driving School - Main Office,,Pending,Region XI
DS-22-0106140,-,"VALIANT TECHNICAL INSTITUTE AND ASSESSMENT CENTER, INC.",0,48,56,104,"PRK. 2, BANGOY ST.,,PRK. 2, BANGOY ST.,, Salvacion, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,,Pending,Region XI
DS-22-0113239,-,REY AURIT,0,48,56,104,"BAGARES STO. TOMAS, Tibal-og (Pob.), SANTO TOMAS, DAVAO DEL NORTE, 8112",Driving School - Main Office,,Pending,Region XI
DS-23-0223477,TC-2022-00003-11,TAGUM TRAINING CENTER,300,80,80,300,"L/G GAISANO MALL OF TAGUM, Magugpo Poblacion, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,11/25/2024,Expired,Region XI
DS-23-0226691,TC-2022-00002-11,DRIVER'SLANE TRAINING CENTER,300,40,40,300,"G/F GAISANO CITYGATE, Buhangin (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,08/12/2024,Expired,Region XI
DS-23-0252907,R00-23-005704,TESDA PROVINCIAL TRAINING CENTER - DAVAO ORIENTAL,40,80,80,200,"-,GOVERNMENT CENTER, Dahican, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,03/13/2025,Expired,Region XI
DS-23-0253019,DS-2020-00022-11,MAVILA DRIVING ACADEMY,40,80,80,200,"VILLARIEZ ST, Ilangay, LUPON, DAVAO ORIENTAL, 8207",Driving School - Main Office,10/24/2026,Active,Region XI
DS-23-0253666,DS-2022-00002-11,NAGAYO A DRIVING ACADEMY,40,40,40,120,"ROSAL STREET, Poblacion, BANSALAN, DAVAO DEL SUR, 8005",Driving School - Main Office,07/26/2026,Active,Region XI
DS-23-0253721,DS-2022-00001-11,GGAVIT AND ADLAWAN DRIVING ACADEMY,0,48,56,104,"PUROK 7, Poblacion, GOVERNOR GENEROSO, DAVAO ORIENTAL, 8210",Driving School - Main Office,01/01/2024,Expired,Region XI
DS-23-0253897,DS-2021-00002-11,A-1 DRIVING COMPANY INC. DAVAO,40,80,80,200,"SM CITY DAVAO, MATINA CROSSING, Matina Crossing, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,05/07/2026,Active,Region XI
DS-23-0253956,DS-2021-00017-11,ST. JOSEPH CUPERTINO DRIVING SCHOOL- NABUNTURAN,200,100,100,400,"L.M BANICOT STREET, Santa Maria, NABUNTURAN (Capital), DAVAO DE ORO, 8800",Driving School - Main Office,10/28/2026,Active,Region XI
DS-23-0258223,GDS-2020-00002-11,LTO DLRO FELCRIS TORIL,40,80,80,200,"FELCRIS SUPERMARKET INC. MCARTHUR HIWAY, Toril (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/18/2026,Active,Region XI
DS-23-0258447,GDS-2020-00003-11,METRO DAVAO DRIVERS EDUCATION CENTER,900,900,900,2700,"LTO MVIS COMPOUND BOULEVARD DAVAO CITY, Bucana, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,07/18/2026,Active,Region XI
DS-23-0258696,GDS-2020-00006-11,LTO MATI DRIVERS EDUCATION CENTER,500,1200,500,2200,"GOVERNMENT CENTER, Dahican, CITY OF MATI (Capital), DAVAO ORIENTAL, 8200",Driving School - Main Office,11/10/2026,Active,Region XI
DS-23-0259427,GDS-2020-00004-11,LTO TAGUM DRIVERS EDUCATION CENTER,1200,1200,1200,3600,"PROVINCIAL GOVERNMENT CENTER, Mankilam, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,09/30/2026,Active,Region XI
DS-23-0259736,GDS-2020-00005-11,LTO PANABO DRIVERS EDUCATION CENTER,500,500,500,1500,"NEW PANABO CITY HALL, GOVERNMENT CENTER, J.P. Laurel, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,09/24/2026,Active,Region XI
DS-23-0259754,GDS-2021-00001-11,LTO DAVAO DE ORO DRIVERS EDUCATION CENTER,500,500,500,1040,"-, Cabidianan, NABUNTURAN (Capital), DAVAO DE ORO, 8800",Driving School - Main Office,01/28/2027,Active,Region XI
DS-23-0259758,GDS-2021-00003-11,LTO MALITA DRIVERS EDUCATION CENTER,500,500,500,1500,"RODRIGO LEYNES BUILDING, Poblacion, MALITA, DAVAO OCCIDENTAL, 8012",Driving School - Main Office,06/08/2026,Active,Region XI
DS-23-0259776,GDS-2021-00006-11,LTO E-PATROL SULOP DRIVERS EDUCATION CENTER,40,80,80,200,"BLDG. C, PUROK 1, Poblacion, SULOP, DAVAO DEL SUR, 8009",Driving School - Main Office,04/26/2026,Active,Region XI
DS-23-0259784,GDS-2021-00005-11,LTO DLRO GMALL DIGOS DRIVERS EDUCATION CENTER,40,80,80,200,"GROUND FLOOR GAISANO MALL OF DIGOS, Tres De Mayo, CITY OF DIGOS (Capital), DAVAO DEL SUR, 8002",Driving School - Main Office,06/08/2026,Active,Region XI
DS-23-0259790,GDS-2021-00002-11,LTO SAMAL DRIVERS EDUCATION CENTER,500,500,500,1500,"SITIO KAIMITO, Miranda (Pob.), ISLAND GARDEN CITY OF SAMAL, DAVAO DEL NORTE, 8119",Driving School - Main Office,03/18/2027,Active,Region XI
DS-23-0272871,R11-23-006144,PANABO DEC,40,80,80,200,"EW PANABO CITY HALL GOVERNMENT CENTER, J.P. Laurel, CITY OF PANABO, DAVAO DEL NORTE, 8105",Driving School - Main Office,05/03/2029,Active,Region XI
DS-24-0400824,DS-2024-00001-11,POLYTECHNIC COLLEGE OF DAVAO DEL SUR (PCDS) DRIVING SCHOOL - DIGOS,40,48,56,200,"MC ARTHUR HIGHWAY, Kiagot, CITY OF DIGOS (Capital), DAVAO DEL SUR, 8002",Driving School - Main Office,07/16/2026,Active,Region XI
DS-24-0423801,R11-24-012775,DAVAO CITY SOUTH DISTRICT OFFICE DRIVERS EDUCATION CENTER,500,500,500,1500,"LTO MVIS COMPOUND IN FRONT OF SM ECOLAND,QUIMPO BOULEVARD, Bucana, DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,11/05/2026,Active,Region XI
DS-25-0437692,DS-2024-00002-11,MS FERRANDO DRIVING INSTITUTE - SAMAL,40,48,56,200,"PUROK 2, San Miguel (Magamono), ISLAND GARDEN CITY OF SAMAL, DAVAO DEL NORTE, 8119",Driving School - Main Office,12/18/2026,Active,Region XI
DS-25-0439453,R11-25-013267,LTO DLRO GMALL TAGUM DRIVERS EDUCATION CENTER,40,48,56,200,"LOWER GROUND FLOOR, GAISANO MALL OF TAGUM, Magugpo East, CITY OF TAGUM (Capital), DAVAO DEL NORTE, 8100",Driving School - Main Office,01/22/2027,Active,Region XI
DS-25-0444351,DS-2025-00001-11,EZ AUTO DRIVING ACADEMY,0,128,112,240,"MAGNO BLDG., QUIMPO BLVD., Barangay 39-D (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,01/30/2027,Active,Region XI
DS-25-0499997,R12-25-015380,LTO CALINAN EXTENSION OFFICE,40,80,0,120,"PUROK 6-C, RIVERSIDE, Calinan (Pob.), DAVAO CITY, DAVAO DEL SUR, 8000",Driving School - Main Office,09/15/2027,Active,Region XI
DS-25-0506436,DS-2025-00002-11,J AND J DRIVING ACADEMY INC.,0,75,56,131,"NATIONAL HIGHWAY, Poblacion, MALITA, DAVAO OCCIDENTAL, 8012",Driving School - Main Office,08/14/2027,Active,Region XI
DS-20-0001047,DS-2020-0011-12,ECO-WISE DRIVING SCHOOL,40,80,80,200,"PUROK 9, Poblacion (Alabel), ALABEL (Capital), SARANGANI, 9501",Driving School - Main Office,05/29/2026,Active,Region XII
DS-20-0001087,DS-2020-00042-12,"VMC ASIAN COLLEGE FOUNDATION, INC",0,48,56,104,"#28 NATIONAL HIGHWAY, SULTAN KUDARAT. TACURONG CITY POBLACION, Poblacion, CITY OF TACURONG, SULTAN KUDARAT, 9800",Driving School - Main Office,03/07/2021,Expired,Region XII
DS-20-0001088,DS-2020-00033-12,GOLDEN OCEAN DRIVING SCHOOL,40,114,102,256,"CORNER BONIFACIO STREET ROXAS AVENUE, San Antonio, CITY OF TACURONG, SULTAN KUDARAT, 9800",Driving School - Main Office,05/14/2026,Active,Region XII
DS-20-0001089,DS-2020-000001-12,"TL MABUHAY DRIVING LESSON ACADEMY, INC- TACURONG",40,80,80,200,"42-A BONIFACIO STREET, Poblacion, CITY OF TACURONG, SULTAN KUDARAT, 9800",Driving School - Main Office,03/15/2026,Expired,Region XII
DS-20-0001092,DS-2020-00044-12,SMS DRIVING SCHOOL,0,90,168,258,"PUROK ROSAS, Tina, CITY OF TACURONG, SULTAN KUDARAT, 9800",Driving School - Main Office,06/24/2026,Active,Region XII
DS-20-0001094,DS-2020-00036-12,IDRIVE DRIVING TUTORIAL - GENSAN,40,80,96,216,"DOOR 2 RLII BUILDING, SINAWAL TOWN CENTER, Sinawal, GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO, 9500",Driving School - Main Office,06/18/2026,Active,Region XII
DS-20-0001216,DS-2020-00013-12,PHIL MILLENNIUM COLLEGES FOUNDATION INC.,40,80,80,200,"APARENTE STREET CORNER SALVANI STREET, City Heights, GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO, 9500",Driving School - Main Office,07/02/2026,Active,Region XII
DS-20-0001220,DS-2020-00016-12,ZION DRIVING AND TECHNICAL SKILLS ACADEMY,40,80,80,200,"ST. JOSEPH ST., Lagao (1st and 3rd), GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO, 9500",Driving School - Main Office,06/06/2026,Active,Region XII
DS-20-0001882,DS-2020-00024-12,"TL MABUHAY DRIVING LESSON ACADEMY, INC. - GENERAL SANTOS",0,64,96,160,"J.CATOLICO SR.AVENUE, Lagao (1st and 3rd), GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO, 9500",Driving School - Main Office,06/15/2024,Expired,Region XII
DS-20-0002551,DS-2020-00019-12,IDRIVE DRIVING TUTORIAL,0,48,56,104,"105 DULAY SUBDIVISION,105 DULAY SUBDIVISION, Poblacion, POLOMOLOK, SOUTH COTABATO, 9504",Driving School - Main Office,06/18/2026,Active,Region XII
DS-20-0002669,DS-2020-00022-12,CEA DRIVING SCHOOL,40,48,56,104,"NATIONAL HIGHWAY, City Heights, GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO, 9500",Driving School - Main Office,05/15/2026,Active,Region XII
DS-20-0003596,DS-2020-00007-12,STAR DRIVING SCHOOL,40,84,96,220,"MAGALLANES ST. NORTH COTABATO MIDSAYAP POB 3,MAGALLANES ST. NORTH COTABATO MIDSAYAP POB 3, Barangay Poblacion 3, MIDSAYAP, NORTH COTABATO, 9410",Driving School - Main Office,05/03/2026,Active,Region XII
DS-20-0003752,DS-2020-00021-12,PRO DRIVE DRIVING INSTITUTE INC,40,80,100,220,"DEL CORRO SUBDIVISION, San Antonio, CITY OF TACURONG, SULTAN KUDARAT, 9800",Driving School - Main Office,05/29/2026,Active,Region XII
DS-20-0004324,DS-2020-00023-12,SJ AGUANTA DRIVING SCHOOL,20,80,110,210,"PUROK BIO, Tambler, GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO, 9500",Driving School - Main Office,06/07/2026,Active,Region XII
DS-20-0004372,R12-20-001101,TL MABUHAY DRIVING LESSON ACADEMY INC- COTABATO CITY,0,48,56,104,"GOVERNOR GUTIRRIEZ STREET RH9 COTABATO CITY, Rosary Heights IX, COTABATO CITY, COTABATO CITY, 9600",Driving School - Main Office,08/03/2021,Expired,Region XII
DS-20-0004374,DS-2020-00004-12,TL MABUHAY DRIVING LEASON ACADEMY- COTABATO,0,80,80,160,"GOVERNOR GUTERRIEZ RH9 COTABATO CITY, Rosary Heights VIII, COTABATO CITY, COTABATO CITY, 9600",Driving School - Main Office,05/16/2026,Active,Region XII
DS-20-0004462,DS-2020-00026-12,TL MABUHAY DRIVING LESSON ACADEMY INC. - KABACAN,40,80,80,200,"KAYAGA NATIONAL HIGHWAY, Kayaga, KABACAN, NORTH COTABATO, 9407",Driving School - Main Office,03/15/2026,Expired,Region XII
DS-20-0004465,DS-2020-00052-12,COVID TECHNICAL AND DRIVING SCHOOL (REVOKED ACCREDITATION CAC-DSMC RESOLUTION),40,48,56,200,"KAYAGA NATIONAL HIGHWAY, Kayaga, KABACAN, NORTH COTABATO, 9407",Driving School - Main Office,08/05/2024,Expired,Region XII
DS-21-0005589,DS-2020-00034-12,GOOD WHEEL DRIVING SCHOOL,40,48,56,200,"KAYAGA NATIONAL HIGHWAY, Kayaga, KABACAN, NORTH COTABATO, 9407",Driving School - Main Office,06/25/2026,Active,Region XII
DS-21-0005677,DS-2020-00053-12,MARKEIGHT DRIVING SCHOOL - KABACAN BRANCH,40,48,56,200,"KAYAGA NATIONAL HIGHWAY, Kayaga, KABACAN, NORTH COTABATO, 9407",Driving School - Main Office,08/14/2026,Active,Region XII
DS-21-0005750,DS-2020-00057-12,MARKEIGHT DRIVING SCHOOL - MLANG BRANCH,40,80,80,200,"MLANG NATIONAL HIGHWAY, Bagontapay, M'LANG, NORTH COTABATO, 9402",Driving School - Main Office,11/11/2026,Active,Region XII
DS-21-0015312,R00-21-002528,TESDA SOCCSKSARGEN MANPOWER DEVELOPMENT CENTER (TSOX-MPDC),40,80,80,200,"-, Spring, ALABEL (Capital), SARANGANI, 9501",Driving School - Main Office,08/25/2023,Expired,Region XII
